person,sites
http://www.wikidata.org/entity/Q42410,103
http://www.wikidata.org/entity/Q47152,103
http://www.wikidata.org/entity/Q41284,103
http://www.wikidata.org/entity/Q46096,103
http://www.wikidata.org/entity/Q43969,103
http://www.wikidata.org/entity/Q40826,103
http://www.wikidata.org/entity/Q35109,103
http://www.wikidata.org/entity/Q44481,103
http://www.wikidata.org/entity/Q41749,103
http://www.wikidata.org/entity/Q512,103
http://www.wikidata.org/entity/Q46795,103
http://www.wikidata.org/entity/Q7996,103
http://www.wikidata.org/entity/Q676555,103
http://www.wikidata.org/entity/Q179277,102
http://www.wikidata.org/entity/Q17163,102
http://www.wikidata.org/entity/Q11930,102
http://www.wikidata.org/entity/Q1220,102
http://www.wikidata.org/entity/Q288933,102
http://www.wikidata.org/entity/Q2632,102
http://www.wikidata.org/entity/Q40946,102
http://www.wikidata.org/entity/Q47480,102
http://www.wikidata.org/entity/Q451791,102
http://www.wikidata.org/entity/Q41406,102
http://www.wikidata.org/entity/Q41980,102
http://www.wikidata.org/entity/Q37594,102
http://www.wikidata.org/entity/Q42574,102
http://www.wikidata.org/entity/Q36812,102
http://www.wikidata.org/entity/Q440,102
http://www.wikidata.org/entity/Q43423,102
http://www.wikidata.org/entity/Q40939,102
http://www.wikidata.org/entity/Q55800,102
http://www.wikidata.org/entity/Q80440,102
http://www.wikidata.org/entity/Q65932,102
http://www.wikidata.org/entity/Q9327,102
http://www.wikidata.org/entity/Q66107,102
http://www.wikidata.org/entity/Q58077,102
http://www.wikidata.org/entity/Q81438,102
http://www.wikidata.org/entity/Q7351,102
http://www.wikidata.org/entity/Q122465,101
http://www.wikidata.org/entity/Q2252,101
http://www.wikidata.org/entity/Q1407,101
http://www.wikidata.org/entity/Q1110560,101
http://www.wikidata.org/entity/Q101638,101
http://www.wikidata.org/entity/Q12162960,101
http://www.wikidata.org/entity/Q23844,101
http://www.wikidata.org/entity/Q327195,101
http://www.wikidata.org/entity/Q368,101
http://www.wikidata.org/entity/Q42552,101
http://www.wikidata.org/entity/Q43393,101
http://www.wikidata.org/entity/Q40495,101
http://www.wikidata.org/entity/Q40531,101
http://www.wikidata.org/entity/Q43459,101
http://www.wikidata.org/entity/Q41178,101
http://www.wikidata.org/entity/Q42299,101
http://www.wikidata.org/entity/Q40649,101
http://www.wikidata.org/entity/Q42229,101
http://www.wikidata.org/entity/Q41866,101
http://www.wikidata.org/entity/Q39978,101
http://www.wikidata.org/entity/Q41309,101
http://www.wikidata.org/entity/Q432473,101
http://www.wikidata.org/entity/Q39666,101
http://www.wikidata.org/entity/Q43182,101
http://www.wikidata.org/entity/Q4700,101
http://www.wikidata.org/entity/Q47365,101
http://www.wikidata.org/entity/Q43499,101
http://www.wikidata.org/entity/Q47213,101
http://www.wikidata.org/entity/Q52183,101
http://www.wikidata.org/entity/Q6197,101
http://www.wikidata.org/entity/Q7523,101
http://www.wikidata.org/entity/Q80938,101
http://www.wikidata.org/entity/Q1403,100
http://www.wikidata.org/entity/Q14277,100
http://www.wikidata.org/entity/Q11459,100
http://www.wikidata.org/entity/Q15948,100
http://www.wikidata.org/entity/Q108941,100
http://www.wikidata.org/entity/Q102139,100
http://www.wikidata.org/entity/Q125121,100
http://www.wikidata.org/entity/Q108493269,100
http://www.wikidata.org/entity/Q12003,100
http://www.wikidata.org/entity/Q132537,100
http://www.wikidata.org/entity/Q32500,100
http://www.wikidata.org/entity/Q41563,100
http://www.wikidata.org/entity/Q448,100
http://www.wikidata.org/entity/Q42838,100
http://www.wikidata.org/entity/Q41914,100
http://www.wikidata.org/entity/Q41351,100
http://www.wikidata.org/entity/Q38119,100
http://www.wikidata.org/entity/Q37562,100
http://www.wikidata.org/entity/Q45970,100
http://www.wikidata.org/entity/Q41257,100
http://www.wikidata.org/entity/Q43252,100
http://www.wikidata.org/entity/Q39599,100
http://www.wikidata.org/entity/Q3925,100
http://www.wikidata.org/entity/Q410,100
http://www.wikidata.org/entity/Q40852,100
http://www.wikidata.org/entity/Q42596,100
http://www.wikidata.org/entity/Q41513,100
http://www.wikidata.org/entity/Q42992,100
http://www.wikidata.org/entity/Q80137,100
http://www.wikidata.org/entity/Q83059,100
http://www.wikidata.org/entity/Q58132,100
http://www.wikidata.org/entity/Q57336,100
http://www.wikidata.org/entity/Q131248,99
http://www.wikidata.org/entity/Q160554,99
http://www.wikidata.org/entity/Q1512,99
http://www.wikidata.org/entity/Q10738,99
http://www.wikidata.org/entity/Q147077,99
http://www.wikidata.org/entity/Q41166,99
http://www.wikidata.org/entity/Q36301,99
http://www.wikidata.org/entity/Q41502,99
http://www.wikidata.org/entity/Q37571,99
http://www.wikidata.org/entity/Q4441,99
http://www.wikidata.org/entity/Q42188,99
http://www.wikidata.org/entity/Q42323,99
http://www.wikidata.org/entity/Q41523,99
http://www.wikidata.org/entity/Q40599,99
http://www.wikidata.org/entity/Q42985,99
http://www.wikidata.org/entity/Q43522,99
http://www.wikidata.org/entity/Q34584,99
http://www.wikidata.org/entity/Q40930,99
http://www.wikidata.org/entity/Q43523,99
http://www.wikidata.org/entity/Q6060,99
http://www.wikidata.org/entity/Q80889,99
http://www.wikidata.org/entity/Q56016,99
http://www.wikidata.org/entity/Q7504,99
http://www.wikidata.org/entity/Q55400,99
http://www.wikidata.org/entity/Q5669,99
http://www.wikidata.org/entity/Q58978,99
http://www.wikidata.org/entity/Q80046,99
http://www.wikidata.org/entity/Q81328,99
http://www.wikidata.org/entity/Q158957,98
http://www.wikidata.org/entity/Q1459658,98
http://www.wikidata.org/entity/Q217238,98
http://www.wikidata.org/entity/Q10819,98
http://www.wikidata.org/entity/Q128245,98
http://www.wikidata.org/entity/Q178166,98
http://www.wikidata.org/entity/Q24313,98
http://www.wikidata.org/entity/Q29564107,98
http://www.wikidata.org/entity/Q2757,98
http://www.wikidata.org/entity/Q274334,98
http://www.wikidata.org/entity/Q2604,98
http://www.wikidata.org/entity/Q2514,98
http://www.wikidata.org/entity/Q39562,98
http://www.wikidata.org/entity/Q43027,98
http://www.wikidata.org/entity/Q42207,98
http://www.wikidata.org/entity/Q42852,98
http://www.wikidata.org/entity/Q4631,98
http://www.wikidata.org/entity/Q44183,98
http://www.wikidata.org/entity/Q483837,98
http://www.wikidata.org/entity/Q44071,98
http://www.wikidata.org/entity/Q46602,98
http://www.wikidata.org/entity/Q42101,98
http://www.wikidata.org/entity/Q42247,98
http://www.wikidata.org/entity/Q44306,98
http://www.wikidata.org/entity/Q46896,98
http://www.wikidata.org/entity/Q7728,98
http://www.wikidata.org/entity/Q9204,98
http://www.wikidata.org/entity/Q80621,98
http://www.wikidata.org/entity/Q80504,98
http://www.wikidata.org/entity/Q862,98
http://www.wikidata.org/entity/Q60206,98
http://www.wikidata.org/entity/Q17455,97
http://www.wikidata.org/entity/Q12881,97
http://www.wikidata.org/entity/Q16390,97
http://www.wikidata.org/entity/Q165219,97
http://www.wikidata.org/entity/Q206,97
http://www.wikidata.org/entity/Q186304,97
http://www.wikidata.org/entity/Q131814,97
http://www.wikidata.org/entity/Q11666,97
http://www.wikidata.org/entity/Q123351,97
http://www.wikidata.org/entity/Q12718,97
http://www.wikidata.org/entity/Q162202,97
http://www.wikidata.org/entity/Q2054,97
http://www.wikidata.org/entity/Q269412,97
http://www.wikidata.org/entity/Q272855,97
http://www.wikidata.org/entity/Q233984,97
http://www.wikidata.org/entity/Q43874,97
http://www.wikidata.org/entity/Q42305,97
http://www.wikidata.org/entity/Q46809,97
http://www.wikidata.org/entity/Q43353,97
http://www.wikidata.org/entity/Q44461,97
http://www.wikidata.org/entity/Q47426,97
http://www.wikidata.org/entity/Q43440,97
http://www.wikidata.org/entity/Q43247,97
http://www.wikidata.org/entity/Q44269,97
http://www.wikidata.org/entity/Q46633,97
http://www.wikidata.org/entity/Q44593,97
http://www.wikidata.org/entity/Q40572,97
http://www.wikidata.org/entity/Q42122,97
http://www.wikidata.org/entity/Q48983,97
http://www.wikidata.org/entity/Q42544,97
http://www.wikidata.org/entity/Q4593,97
http://www.wikidata.org/entity/Q44403,97
http://www.wikidata.org/entity/Q42831,97
http://www.wikidata.org/entity/Q8446,97
http://www.wikidata.org/entity/Q68060,97
http://www.wikidata.org/entity/Q83100,97
http://www.wikidata.org/entity/Q57464,97
http://www.wikidata.org/entity/Q80069,97
http://www.wikidata.org/entity/Q75655,97
http://www.wikidata.org/entity/Q79000,97
http://www.wikidata.org/entity/Q57100,97
http://www.wikidata.org/entity/Q55767,97
http://www.wikidata.org/entity/Q80510,97
http://www.wikidata.org/entity/Q21914464,96
http://www.wikidata.org/entity/Q129429,96
http://www.wikidata.org/entity/Q103876,96
http://www.wikidata.org/entity/Q175535,96
http://www.wikidata.org/entity/Q1912,96
http://www.wikidata.org/entity/Q1585,96
http://www.wikidata.org/entity/Q1450,96
http://www.wikidata.org/entity/Q185,96
http://www.wikidata.org/entity/Q1480,96
http://www.wikidata.org/entity/Q151269,96
http://www.wikidata.org/entity/Q2808,96
http://www.wikidata.org/entity/Q312556,96
http://www.wikidata.org/entity/Q44197,96
http://www.wikidata.org/entity/Q34417,96
http://www.wikidata.org/entity/Q4730963,96
http://www.wikidata.org/entity/Q457786,96
http://www.wikidata.org/entity/Q41042,96
http://www.wikidata.org/entity/Q48305,96
http://www.wikidata.org/entity/Q42398,96
http://www.wikidata.org/entity/Q43303,96
http://www.wikidata.org/entity/Q44380,96
http://www.wikidata.org/entity/Q37615,96
http://www.wikidata.org/entity/Q47484,96
http://www.wikidata.org/entity/Q39931,96
http://www.wikidata.org/entity/Q45765,96
http://www.wikidata.org/entity/Q43063,96
http://www.wikidata.org/entity/Q34060,96
http://www.wikidata.org/entity/Q42156,96
http://www.wikidata.org/entity/Q42443,96
http://www.wikidata.org/entity/Q81082,96
http://www.wikidata.org/entity/Q83003,96
http://www.wikidata.org/entity/Q57298,96
http://www.wikidata.org/entity/Q80405,96
http://www.wikidata.org/entity/Q765,96
http://www.wikidata.org/entity/Q83163,96
http://www.wikidata.org/entity/Q76658,96
http://www.wikidata.org/entity/Q590227,96
http://www.wikidata.org/entity/Q57410,96
http://www.wikidata.org/entity/Q20875,95
http://www.wikidata.org/entity/Q215072,95
http://www.wikidata.org/entity/Q1267,95
http://www.wikidata.org/entity/Q1523,95
http://www.wikidata.org/entity/Q187447,95
http://www.wikidata.org/entity/Q1411,95
http://www.wikidata.org/entity/Q1427,95
http://www.wikidata.org/entity/Q11903,95
http://www.wikidata.org/entity/Q20882,95
http://www.wikidata.org/entity/Q193426,95
http://www.wikidata.org/entity/Q161672,95
http://www.wikidata.org/entity/Q191966,95
http://www.wikidata.org/entity/Q190523,95
http://www.wikidata.org/entity/Q129591,95
http://www.wikidata.org/entity/Q134798,95
http://www.wikidata.org/entity/Q3176299,95
http://www.wikidata.org/entity/Q285536,95
http://www.wikidata.org/entity/Q37150,95
http://www.wikidata.org/entity/Q44387,95
http://www.wikidata.org/entity/Q43729,95
http://www.wikidata.org/entity/Q44279,95
http://www.wikidata.org/entity/Q36159,95
http://www.wikidata.org/entity/Q44077,95
http://www.wikidata.org/entity/Q41148,95
http://www.wikidata.org/entity/Q46739,95
http://www.wikidata.org/entity/Q41314,95
http://www.wikidata.org/entity/Q37731,95
http://www.wikidata.org/entity/Q43432,95
http://www.wikidata.org/entity/Q34580,95
http://www.wikidata.org/entity/Q48231,95
http://www.wikidata.org/entity/Q41488,95
http://www.wikidata.org/entity/Q45546,95
http://www.wikidata.org/entity/Q3606816,95
http://www.wikidata.org/entity/Q42747,95
http://www.wikidata.org/entity/Q41390,95
http://www.wikidata.org/entity/Q43216,95
http://www.wikidata.org/entity/Q4448,95
http://www.wikidata.org/entity/Q39803,95
http://www.wikidata.org/entity/Q367825,95
http://www.wikidata.org/entity/Q43033,95
http://www.wikidata.org/entity/Q80095,95
http://www.wikidata.org/entity/Q997,95
http://www.wikidata.org/entity/Q80884,95
http://www.wikidata.org/entity/Q79969,95
http://www.wikidata.org/entity/Q83396,95
http://www.wikidata.org/entity/Q548733,95
http://www.wikidata.org/entity/Q57394,95
http://www.wikidata.org/entity/Q8998,95
http://www.wikidata.org/entity/Q12927,94
http://www.wikidata.org/entity/Q106807,94
http://www.wikidata.org/entity/Q13230,94
http://www.wikidata.org/entity/Q11826,94
http://www.wikidata.org/entity/Q166389,94
http://www.wikidata.org/entity/Q167520,94
http://www.wikidata.org/entity/Q134456,94
http://www.wikidata.org/entity/Q165257,94
http://www.wikidata.org/entity/Q131721,94
http://www.wikidata.org/entity/Q123469,94
http://www.wikidata.org/entity/Q107365,94
http://www.wikidata.org/entity/Q128736,94
http://www.wikidata.org/entity/Q25191,94
http://www.wikidata.org/entity/Q29230,94
http://www.wikidata.org/entity/Q29574,94
http://www.wikidata.org/entity/Q30755,94
http://www.wikidata.org/entity/Q42827,94
http://www.wikidata.org/entity/Q47102,94
http://www.wikidata.org/entity/Q41533,94
http://www.wikidata.org/entity/Q46373,94
http://www.wikidata.org/entity/Q4547,94
http://www.wikidata.org/entity/Q43739,94
http://www.wikidata.org/entity/Q41155,94
http://www.wikidata.org/entity/Q42887,94
http://www.wikidata.org/entity/Q46405,94
http://www.wikidata.org/entity/Q42037,94
http://www.wikidata.org/entity/Q46830,94
http://www.wikidata.org/entity/Q42930,94
http://www.wikidata.org/entity/Q47162,94
http://www.wikidata.org/entity/Q43293,94
http://www.wikidata.org/entity/Q83322,94
http://www.wikidata.org/entity/Q80398,94
http://www.wikidata.org/entity/Q57074,94
http://www.wikidata.org/entity/Q82083,94
http://www.wikidata.org/entity/Q57063,94
http://www.wikidata.org/entity/Q60772,94
http://www.wikidata.org/entity/Q797848,94
http://www.wikidata.org/entity/Q7542,94
http://www.wikidata.org/entity/Q127234,93
http://www.wikidata.org/entity/Q130975,93
http://www.wikidata.org/entity/Q10664,93
http://www.wikidata.org/entity/Q131117,93
http://www.wikidata.org/entity/Q12237722,93
http://www.wikidata.org/entity/Q101547,93
http://www.wikidata.org/entity/Q213864,93
http://www.wikidata.org/entity/Q12091,93
http://www.wikidata.org/entity/Q15193,93
http://www.wikidata.org/entity/Q106255,93
http://www.wikidata.org/entity/Q129006,93
http://www.wikidata.org/entity/Q314801,93
http://www.wikidata.org/entity/Q2339,93
http://www.wikidata.org/entity/Q35912,93
http://www.wikidata.org/entity/Q44272,93
http://www.wikidata.org/entity/Q43989,93
http://www.wikidata.org/entity/Q40933,93
http://www.wikidata.org/entity/Q41142,93
http://www.wikidata.org/entity/Q455462,93
http://www.wikidata.org/entity/Q47144,93
http://www.wikidata.org/entity/Q49747,93
http://www.wikidata.org/entity/Q45936,93
http://www.wikidata.org/entity/Q45859,93
http://www.wikidata.org/entity/Q47899,93
http://www.wikidata.org/entity/Q483118,93
http://www.wikidata.org/entity/Q39444,93
http://www.wikidata.org/entity/Q41683,93
http://www.wikidata.org/entity/Q33477,93
http://www.wikidata.org/entity/Q4457,93
http://www.wikidata.org/entity/Q47293,93
http://www.wikidata.org/entity/Q42745,93
http://www.wikidata.org/entity/Q9673,93
http://www.wikidata.org/entity/Q83331,93
http://www.wikidata.org/entity/Q81506,93
http://www.wikidata.org/entity/Q79025,93
http://www.wikidata.org/entity/Q81130,93
http://www.wikidata.org/entity/Q81447,93
http://www.wikidata.org/entity/Q93356,93
http://www.wikidata.org/entity/Q83492,93
http://www.wikidata.org/entity/Q57077,93
http://www.wikidata.org/entity/Q65989,93
http://www.wikidata.org/entity/Q83488,93
http://www.wikidata.org/entity/Q81794,93
http://www.wikidata.org/entity/Q80321,93
http://www.wikidata.org/entity/Q7738,93
http://www.wikidata.org/entity/Q80956,93
http://www.wikidata.org/entity/Q57282,93
http://www.wikidata.org/entity/Q82006,93
http://www.wikidata.org/entity/Q80732,93
http://www.wikidata.org/entity/Q5443,93
http://www.wikidata.org/entity/Q9543,93
http://www.wikidata.org/entity/Q18143,92
http://www.wikidata.org/entity/Q133747,92
http://www.wikidata.org/entity/Q154952,92
http://www.wikidata.org/entity/Q130734,92
http://www.wikidata.org/entity/Q180123,92
http://www.wikidata.org/entity/Q222944,92
http://www.wikidata.org/entity/Q10479,92
http://www.wikidata.org/entity/Q21001,92
http://www.wikidata.org/entity/Q131152,92
http://www.wikidata.org/entity/Q11584,92
http://www.wikidata.org/entity/Q131412,92
http://www.wikidata.org/entity/Q27695,92
http://www.wikidata.org/entity/Q28614,92
http://www.wikidata.org/entity/Q27645,92
http://www.wikidata.org/entity/Q2516,92
http://www.wikidata.org/entity/Q43476,92
http://www.wikidata.org/entity/Q43067,92
http://www.wikidata.org/entity/Q41555,92
http://www.wikidata.org/entity/Q36105,92
http://www.wikidata.org/entity/Q43720,92
http://www.wikidata.org/entity/Q41871,92
http://www.wikidata.org/entity/Q49001,92
http://www.wikidata.org/entity/Q51552,92
http://www.wikidata.org/entity/Q34661,92
http://www.wikidata.org/entity/Q42455,92
http://www.wikidata.org/entity/Q50020,92
http://www.wikidata.org/entity/Q42581,92
http://www.wikidata.org/entity/Q47478,92
http://www.wikidata.org/entity/Q83672,92
http://www.wikidata.org/entity/Q81244,92
http://www.wikidata.org/entity/Q9559,92
http://www.wikidata.org/entity/Q57792,92
http://www.wikidata.org/entity/Q9151911,92
http://www.wikidata.org/entity/Q75698,92
http://www.wikidata.org/entity/Q7487,92
http://www.wikidata.org/entity/Q76420,92
http://www.wikidata.org/entity/Q9557,92
http://www.wikidata.org/entity/Q7474,92
http://www.wikidata.org/entity/Q127318,91
http://www.wikidata.org/entity/Q2239218,91
