,person,sites,entity_id,label,description,wikipedia_url,user,likert_response
0,http://www.wikidata.org/entity/Q705111,20,Q705111,Joseph Pholien,Belgian politician (1884-1968),https://en.wikipedia.org/wiki/Joseph_Pholien,swimfellow,
1,http://www.wikidata.org/entity/Q370006,25,Q370006,Drew Gooden,American-Finnish basketball player,https://en.wikipedia.org/wiki/Drew_Gooden,swimfellow,
2,http://www.wikidata.org/entity/Q458346,22,Q458346,Lemony Snicket,fictional character in books by the American author Daniel Handler and the pen name of himself,https://en.wikipedia.org/wiki/Lemony_Snicket,swimfellow,
3,http://www.wikidata.org/entity/Q949392,23,Q949392,Tyrus,American cable broadcaster and former professional wrestler,https://en.wikipedia.org/wiki/Tyrus_(wrestler),swimfellow,
4,http://www.wikidata.org/entity/Q611352,20,Q611352,Maurice Goldhaber,American physicist (1911-2011),https://en.wikipedia.org/wiki/Maurice_Goldhaber,swimfellow,
5,http://www.wikidata.org/entity/Q1650639,39,Q1650639,Rosie the Riveter,cultural icon of the United States during World War II,https://en.wikipedia.org/wiki/Rosie_the_Riveter,swimfellow,
6,http://www.wikidata.org/entity/Q373325,21,Q373325,Lee Norris,American actor,https://en.wikipedia.org/wiki/Lee_Norris,swimfellow,
7,http://www.wikidata.org/entity/Q223684,44,Q223684,Lara Croft,Tomb Raider protagonist character,https://en.wikipedia.org/wiki/Lara_Croft,swimfellow,
8,http://www.wikidata.org/entity/Q62695,20,Q62695,Hermann Gunkel,German evangelical theologian (1862–1932),https://en.wikipedia.org/wiki/Hermann_Gunkel,swimfellow,
9,http://www.wikidata.org/entity/Q1623044,24,Q1623044,Elizabeth Swann,fictional character in the Pirates of the Caribbean film series,https://en.wikipedia.org/wiki/Elizabeth_Swann,swimfellow,
10,http://www.wikidata.org/entity/Q51725,40,Q51725,Mace Windu,fictional character from Star Wars,https://en.wikipedia.org/wiki/Mace_Windu,swimfellow,
11,http://www.wikidata.org/entity/Q328753,35,Q328753,Gary Barlow,English singer-songwriter,https://en.wikipedia.org/wiki/Gary_Barlow,swimfellow,
12,http://www.wikidata.org/entity/Q1057356,28,Q1057356,Misty,fictional character from the Pokémon series,https://en.wikipedia.org/wiki/Misty_(Pok%C3%A9mon),swimfellow,
13,http://www.wikidata.org/entity/Q62087,28,Q62087,Otto Meissner,German politician (1880-1953),https://en.wikipedia.org/wiki/Otto_Meissner,swimfellow,
14,http://www.wikidata.org/entity/Q27810,27,Q27810,Mary Jane Watson,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Mary_Jane_Watson,swimfellow,
15,http://www.wikidata.org/entity/Q62648,29,Q62648,Antje Traue,German actress,https://en.wikipedia.org/wiki/Antje_Traue,swimfellow,
16,http://www.wikidata.org/entity/Q9570,113,Q9570,Amitabh Bachchan,Indian film actor (born 1942),https://en.wikipedia.org/wiki/Amitabh_Bachchan,swimfellow,
17,http://www.wikidata.org/entity/Q159709,92,Q159709,Gilgamesh,Sumerian ruler and protagonist of the Epic of Gilgamesh,https://en.wikipedia.org/wiki/Gilgamesh,swimfellow,
18,http://www.wikidata.org/entity/Q347950,34,Q347950,Gaspar Noé,"Argentine director, screenwriter, cinematographer and film producer",https://en.wikipedia.org/wiki/Gaspar_No%C3%A9,swimfellow,
19,http://www.wikidata.org/entity/Q507001,44,Q507001,Princess Peach,fictional character from the Mario franchise,https://en.wikipedia.org/wiki/Princess_Peach,swimfellow,
20,http://www.wikidata.org/entity/Q477948,42,Q477948,Monkey D. Luffy,fictional character from One Piece,https://en.wikipedia.org/wiki/Monkey_D._Luffy,swimfellow,
21,http://www.wikidata.org/entity/Q340528,22,Q340528,Ahiqar,main figure in an ancient aramaic story,https://en.wikipedia.org/wiki/Story_of_Ahikar,swimfellow,
22,http://www.wikidata.org/entity/Q380949,34,Q380949,"William IV, Prince of Orange",hereditary stadtholder of the Netherlands (1711-1751),"https://en.wikipedia.org/wiki/William_IV,_Prince_of_Orange",swimfellow,
23,http://www.wikidata.org/entity/Q1668864,26,Q1668864,Jean-Pierre Mocky,French film director (1929–2019),https://en.wikipedia.org/wiki/Jean-Pierre_Mocky,swimfellow,
24,http://www.wikidata.org/entity/Q342435,31,Q342435,Josep Samitier,Spanish football player and manager (1902–1972),https://en.wikipedia.org/wiki/Josep_Samitier,swimfellow,
25,http://www.wikidata.org/entity/Q273941,21,Q273941,Linda Wagenmakers,Dutch singer,https://en.wikipedia.org/wiki/Linda_Wagenmakers,swimfellow,
26,http://www.wikidata.org/entity/Q363397,25,Q363397,Tyreke Evans,American basketball player,https://en.wikipedia.org/wiki/Tyreke_Evans,swimfellow,
27,http://www.wikidata.org/entity/Q3194911,28,Q3194911,Kelly Olynyk,Canadian basketball player,https://en.wikipedia.org/wiki/Kelly_Olynyk,swimfellow,
28,http://www.wikidata.org/entity/Q4653,105,Q4653,Sherlock Holmes,fictional character (consulting detective) created by Sir Arthur Conan Doyle,https://en.wikipedia.org/wiki/Sherlock_Holmes,swimfellow,
29,http://www.wikidata.org/entity/Q467367,22,Q467367,Scott Steiner,American professional wrestler,https://en.wikipedia.org/wiki/Scott_Steiner,swimfellow,
30,http://www.wikidata.org/entity/Q28170,20,Q28170,Max Brooks,American author,https://en.wikipedia.org/wiki/Max_Brooks,swimfellow,
31,http://www.wikidata.org/entity/Q163183,20,Q163183,Kai Khosrow,Legendary king of Iran and a character in Iranian/Persian epic,https://en.wikipedia.org/wiki/Kay_Khosrow,swimfellow,
32,http://www.wikidata.org/entity/Q443597,20,Q443597,Tiko,Spanish footballer,https://en.wikipedia.org/wiki/Tiko_(footballer),swimfellow,
33,http://www.wikidata.org/entity/Q296537,75,Q296537,Blake Clark,American stand-up comedian (born 1946),https://en.wikipedia.org/wiki/Blake_Clark,swimfellow,
34,http://www.wikidata.org/entity/Q183102,62,Q183102,Bugs Bunny,Warner Bros. cartoon character,https://en.wikipedia.org/wiki/Bugs_Bunny,swimfellow,
35,http://www.wikidata.org/entity/Q907767,45,Q907767,Doctor Strange,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Doctor_Strange,swimfellow,
36,http://www.wikidata.org/entity/Q11934,164,Q11934,Mickey Mouse,American cartoon character and mascot of The Walt Disney Company,https://en.wikipedia.org/wiki/Mickey_Mouse,swimfellow,
37,http://www.wikidata.org/entity/Q7620503,32,Q7620503,Asterix,fictional character and the titular hero of the French comic book series Asterix,https://en.wikipedia.org/wiki/Asterix_(character),swimfellow,
38,http://www.wikidata.org/entity/Q879616,21,Q879616,Björn Granath,Swedish actor (1946-2017),https://en.wikipedia.org/wiki/Bj%C3%B6rn_Granath,swimfellow,
39,http://www.wikidata.org/entity/Q15857,20,Q15857,Q,"fictional character from Star Trek, played by John de Lancie",https://en.wikipedia.org/wiki/Q_(Star_Trek),swimfellow,
40,http://www.wikidata.org/entity/Q5269,25,Q5269,Peire Vidal,troubadour,https://en.wikipedia.org/wiki/Peire_Vidal,swimfellow,
41,http://www.wikidata.org/entity/Q2725594,27,Q2725594,Tommy Vercetti,protagonist of the 2002 video game Grand Theft Auto: Vice City,https://en.wikipedia.org/wiki/Tommy_Vercetti,swimfellow,
42,http://www.wikidata.org/entity/Q2708078,36,Q2708078,Daenerys Targaryen,character in A Song of Ice and Fire,https://en.wikipedia.org/wiki/Daenerys_Targaryen,swimfellow,
43,http://www.wikidata.org/entity/Q1114418,31,Q1114418,Gilderoy Lockhart,wizard in the Harry Potter universe,https://en.wikipedia.org/wiki/Gilderoy_Lockhart,swimfellow,
44,http://www.wikidata.org/entity/Q170339,39,Q170339,Lucas Cranach the Younger,German Renaissance artist (1515–1586),https://en.wikipedia.org/wiki/Lucas_Cranach_the_Younger,swimfellow,
45,http://www.wikidata.org/entity/Q45647,30,Q45647,Eddie Marsan,British actor,https://en.wikipedia.org/wiki/Eddie_Marsan,swimfellow,
46,http://www.wikidata.org/entity/Q131200,59,Q131200,Tux,official mascot of the Linux kernel,https://en.wikipedia.org/wiki/Tux_(mascot),swimfellow,
47,http://www.wikidata.org/entity/Q51736,44,Q51736,Qui-Gon Jinn,fictional character from Star Wars,https://en.wikipedia.org/wiki/Qui-Gon_Jinn,swimfellow,
48,http://www.wikidata.org/entity/Q273766,25,Q273766,Éder Aleixo,Brazilian footballer,https://en.wikipedia.org/wiki/%C3%89der_Aleixo,swimfellow,
49,http://www.wikidata.org/entity/Q81131,33,Q81131,Talisa Soto,American actress and model,https://en.wikipedia.org/wiki/Talisa_Soto,swimfellow,
50,http://www.wikidata.org/entity/Q719866,37,Q719866,Monica Geller,fictional character from Friends,https://en.wikipedia.org/wiki/Monica_Geller,swimfellow,
51,http://www.wikidata.org/entity/Q561542,24,Q561542,Moses Blah,President of Liberia (1947-2013),https://en.wikipedia.org/wiki/Moses_Blah,swimfellow,
52,http://www.wikidata.org/entity/Q381080,36,Q381080,Canute V of Denmark,King of Denmark (1129-1157),https://en.wikipedia.org/wiki/Canute_V_of_Denmark,swimfellow,
53,http://www.wikidata.org/entity/Q561670,22,Q561670,Arthur Young,English writer (1741-1820),https://en.wikipedia.org/wiki/Arthur_Young_(agriculturist),swimfellow,
54,http://www.wikidata.org/entity/Q2347474,22,Q2347474,Robin Scherbatsky,fictional character in the American television series How I Met Your Mother,https://en.wikipedia.org/wiki/Robin_Scherbatsky,swimfellow,
55,http://www.wikidata.org/entity/Q176772,67,Q176772,Severus Snape,fictional character in the Harry Potter series,https://en.wikipedia.org/wiki/Severus_Snape,swimfellow,
56,http://www.wikidata.org/entity/Q60694,38,Q60694,Günter Behnisch,"German architect, submarine commander in World War II",https://en.wikipedia.org/wiki/G%C3%BCnter_Behnisch,swimfellow,
57,http://www.wikidata.org/entity/Q216445,54,Q216445,Scheherazade,main female character and a narrator in The Thousand and One Nights,https://en.wikipedia.org/wiki/Scheherazade,swimfellow,
58,http://www.wikidata.org/entity/Q719661,25,Q719661,Jack O'Neill,fictional character from the Stargate universe,https://en.wikipedia.org/wiki/Jack_O%27Neill,swimfellow,
59,http://www.wikidata.org/entity/Q3270208,21,Q3270208,Iveta Bartošová,Czech singer (1966–2014),https://en.wikipedia.org/wiki/Iveta_Barto%C5%A1ov%C3%A1,swimfellow,
60,http://www.wikidata.org/entity/Q123920,36,Q123920,Alexandre Yersin,Swiss-French physician and bacteriologist,https://en.wikipedia.org/wiki/Alexandre_Yersin,swimfellow,
61,http://www.wikidata.org/entity/Q1140524,21,Q1140524,Rei Ayanami,fictional character in the media franchise Neon Genesis Evangelion,https://en.wikipedia.org/wiki/Rei_Ayanami,swimfellow,
62,http://www.wikidata.org/entity/Q447173,31,Q447173,Maher al-Assad,Syrian general and commander of the Republican Guard,https://en.wikipedia.org/wiki/Maher_al-Assad,swimfellow,
63,http://www.wikidata.org/entity/Q315641,23,Q315641,Florian Kringe,German footballer,https://en.wikipedia.org/wiki/Florian_Kringe,swimfellow,
64,http://www.wikidata.org/entity/Q2407571,22,Q2407571,Cory Joseph,Canadian basketball player,https://en.wikipedia.org/wiki/Cory_Joseph,swimfellow,
65,http://www.wikidata.org/entity/Q1995776,21,Q1995776,Azula,character in Avatar: The Last Airbender,https://en.wikipedia.org/wiki/Azula,swimfellow,
66,http://www.wikidata.org/entity/Q626939,21,Q626939,Jack Frost,personification of frost and cold weather,https://en.wikipedia.org/wiki/Jack_Frost,swimfellow,
67,http://www.wikidata.org/entity/Q765880,30,Q765880,The Tramp,character played by Charlie Chaplin,https://en.wikipedia.org/wiki/The_Tramp,swimfellow,
68,http://www.wikidata.org/entity/Q170241,73,Q170241,Tarzan,fictional character by Edgar Rice Burroughs,https://en.wikipedia.org/wiki/Tarzan,swimfellow,
69,http://www.wikidata.org/entity/Q22328844,23,Q22328844,Seigo Kobayashi,Japanese association football player,https://en.wikipedia.org/wiki/Seigo_Kobayashi,swimfellow,
70,http://www.wikidata.org/entity/Q1124554,44,Q1124554,Masih ad-Dajjal,Islamic eschatological figure,https://en.wikipedia.org/wiki/Al-Masih_ad-Dajjal,swimfellow,
71,http://www.wikidata.org/entity/Q1068688,27,Q1068688,Darren Young,American professional wrestler,https://en.wikipedia.org/wiki/Fred_Rosser,swimfellow,
72,http://www.wikidata.org/entity/Q518614,25,Q518614,Eugene Galekovic,Australian association football player,https://en.wikipedia.org/wiki/Eugene_Galekovic,swimfellow,
73,http://www.wikidata.org/entity/Q51752,28,Q51752,Anakin Skywalker,fictional character from Star Wars,https://en.wikipedia.org/wiki/Anakin_Skywalker,swimfellow,
74,http://www.wikidata.org/entity/Q857921,31,Q857921,Cyclops,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Cyclops_(Marvel_Comics),swimfellow,
75,http://www.wikidata.org/entity/Q201900,50,Q201900,Rüştü Reçber,Turkish association football goal-keeper,https://en.wikipedia.org/wiki/R%C3%BC%C5%9Ft%C3%BC_Re%C3%A7ber,swimfellow,
76,http://www.wikidata.org/entity/Q370260,25,Q370260,Gavriil Ilizarov,Soviet physician and inventor (1921-1992),https://en.wikipedia.org/wiki/Gavriil_Ilizarov,swimfellow,
77,http://www.wikidata.org/entity/Q215765,43,Q215765,John Milnor,American mathematician,https://en.wikipedia.org/wiki/John_Milnor,swimfellow,
78,http://www.wikidata.org/entity/Q2573543,52,Q2573543,Tomoyuki Hirase,Japanese association football player,https://en.wikipedia.org/wiki/Tomoyuki_Hirase,swimfellow,
79,http://www.wikidata.org/entity/Q191527,40,Q191527,Edward Cullen,character from Twilight,https://en.wikipedia.org/wiki/Edward_Cullen,swimfellow,
80,http://www.wikidata.org/entity/Q463829,23,Q463829,Jozef Pribilinec,"Czechoslovak member of Slovak National Council, member of Czechoslovak parliament, track and field athlete and Slovak politician",https://en.wikipedia.org/wiki/Jozef_Pribilinec,swimfellow,
81,http://www.wikidata.org/entity/Q1574414,31,Q1574414,Kazuhiro Suzuki,Japanese association football player,https://en.wikipedia.org/wiki/Kazuhiro_Suzuki,swimfellow,
82,http://www.wikidata.org/entity/Q358931,27,Q358931,Garrett Reisman,American astronaut,https://en.wikipedia.org/wiki/Garrett_Reisman,swimfellow,
83,http://www.wikidata.org/entity/Q286511,48,Q286511,Christian Karembeu,French footballer (born 1970),https://en.wikipedia.org/wiki/Christian_Karembeu,swimfellow,
84,http://www.wikidata.org/entity/Q15622224,22,Q15622224,Trevor Philips,protagonist of the 2013 video game Grand Theft Auto V,https://en.wikipedia.org/wiki/Trevor_Philips,swimfellow,
85,http://www.wikidata.org/entity/Q131346,74,Q131346,Pandora,mythological figure,https://en.wikipedia.org/wiki/Pandora,swimfellow,
86,http://www.wikidata.org/entity/Q370826,23,Q370826,Danny Boffin,Belgian footballer,https://en.wikipedia.org/wiki/Danny_Boffin,swimfellow,
87,http://www.wikidata.org/entity/Q546404,22,Q546404,Benjamin Sisko,fictional character from Star Trek: Deep Space Nine,https://en.wikipedia.org/wiki/Benjamin_Sisko,swimfellow,
88,http://www.wikidata.org/entity/Q345365,48,Q345365,Pavel Nakhimov,Russian fleet commander,https://en.wikipedia.org/wiki/Pavel_Nakhimov,swimfellow,
89,http://www.wikidata.org/entity/Q3307136,21,Q3307136,Angelina Johnson,fictional character in the Harry Potter series,https://en.wikipedia.org/wiki/Angelina_Johnson,swimfellow,
90,http://www.wikidata.org/entity/Q230299,62,Q230299,Nellie Bly,American journalist,https://en.wikipedia.org/wiki/Nellie_Bly,swimfellow,
91,http://www.wikidata.org/entity/Q42913004,22,Q42913004,Kjell Scherpen,Dutch association football player,https://en.wikipedia.org/wiki/Kjell_Scherpen,swimfellow,
92,http://www.wikidata.org/entity/Q178776,20,Q178776,White Rabbit,fictional character in Alice's Adventures in Wonderland,https://en.wikipedia.org/wiki/White_Rabbit,swimfellow,
93,http://www.wikidata.org/entity/Q15633888,23,Q15633888,Anna Gasser,Austrian snowboarder,https://en.wikipedia.org/wiki/Anna_Gasser,swimfellow,
94,http://www.wikidata.org/entity/Q521410,24,Q521410,Shaul Tchernichovsky,Russian-born Hebrew poet (1875 – 1943),https://en.wikipedia.org/wiki/Shaul_Tchernichovsky,swimfellow,
95,http://www.wikidata.org/entity/Q2444720,25,Q2444720,Ghostface,shared identity of the antagonists in the Scream media franchise,https://en.wikipedia.org/wiki/Ghostface_(Scream),swimfellow,
96,http://www.wikidata.org/entity/Q320025,25,Q320025,Brian Grazer,American film producer,https://en.wikipedia.org/wiki/Brian_Grazer,swimfellow,
97,http://www.wikidata.org/entity/Q937186,35,Q937186,Porky Pig,Warner Bros. cartoon character,https://en.wikipedia.org/wiki/Porky_Pig,swimfellow,
98,http://www.wikidata.org/entity/Q2733634,21,Q2733634,John of Patmos,Christian saint and author of the Book of Revelation,https://en.wikipedia.org/wiki/John_of_Patmos,swimfellow,
99,http://www.wikidata.org/entity/Q3080574,23,Q3080574,Helga Hufflepuff,witch in the Harry Potter universe,https://en.wikipedia.org/wiki/Helga_Hufflepuff,swimfellow,
100,http://www.wikidata.org/entity/Q3432058,26,Q3432058,Pansy Parkinson,fictional Slytherin in Harry Potter,https://en.wikipedia.org/wiki/Pansy_Parkinson,swimfellow,
101,http://www.wikidata.org/entity/Q29841260,41,Q29841260,Juan Foyth,Argentine association football player,https://en.wikipedia.org/wiki/Juan_Foyth,swimfellow,
102,http://www.wikidata.org/entity/Q1059919,29,Q1059919,Jason Bourne,fictional novel and movie character created by Robert Ludlum,https://en.wikipedia.org/wiki/Jason_Bourne,swimfellow,
103,http://www.wikidata.org/entity/Q17298,39,Q17298,Harlequin,character from the Commedia dell'arte,https://en.wikipedia.org/wiki/Harlequin,swimfellow,
104,http://www.wikidata.org/entity/Q1635605,25,Q1635605,Cuthbert Calculus,fictional human,https://en.wikipedia.org/wiki/Professor_Calculus,swimfellow,
105,http://www.wikidata.org/entity/Q70577,26,Q70577,Udo Dirkschneider,German heavy metal singer,https://en.wikipedia.org/wiki/Udo_Dirkschneider,swimfellow,
106,http://www.wikidata.org/entity/Q155493,23,Q155493,Philippe Léotard,French singer and actor (1940-2001),https://en.wikipedia.org/wiki/Philippe_L%C3%A9otard,swimfellow,
107,http://www.wikidata.org/entity/Q1255759,26,Q1255759,Igor Karkaroff,wizard in the Harry Potter universe,https://en.wikipedia.org/wiki/Igor_Karkaroff,swimfellow,
108,http://www.wikidata.org/entity/Q246154,26,Q246154,M,James Bond character,https://en.wikipedia.org/wiki/M_(James_Bond),swimfellow,
109,http://www.wikidata.org/entity/Q738325,22,Q738325,Bianca Castafiore,fictional opera singer in The Adventures of Tintin,https://en.wikipedia.org/wiki/Bianca_Castafiore,swimfellow,
110,http://www.wikidata.org/entity/Q82918,84,Q82918,Saparmurat Niyazov,President of Turkmenistan from 1990 to 2006,https://en.wikipedia.org/wiki/Saparmurat_Niyazov,swimfellow,
111,http://www.wikidata.org/entity/Q498184,23,Q498184,Orihime Inoue,fictional character from Bleach,https://en.wikipedia.org/wiki/Orihime_Inoue,swimfellow,
112,http://www.wikidata.org/entity/Q1994800,23,Q1994800,Chitrāngada,minor character in the epic Mahabharata,https://en.wikipedia.org/wiki/Chitr%C4%81ngada,swimfellow,
113,http://www.wikidata.org/entity/Q44121,20,Q44121,Lobo,DC Comics character,https://en.wikipedia.org/wiki/Lobo_(DC_Comics),swimfellow,
114,http://www.wikidata.org/entity/Q2069673,21,Q2069673,Tien Shinhan,fictional character from Dragon Ball,https://en.wikipedia.org/wiki/Tien_Shinhan,swimfellow,
115,http://www.wikidata.org/entity/Q255099,37,Q255099,Laila Ali,American television personality and retired professional boxer,https://en.wikipedia.org/wiki/Laila_Ali,swimfellow,
116,http://www.wikidata.org/entity/Q77150,21,Q77150,Björn Phau,German tennis player,https://en.wikipedia.org/wiki/Bj%C3%B6rn_Phau,swimfellow,
117,http://www.wikidata.org/entity/Q216142,44,Q216142,Alex Rodrigo Dias da Costa,Brazilian footballer,"https://en.wikipedia.org/wiki/Alex_(footballer,_born_June_1982)",swimfellow,
118,http://www.wikidata.org/entity/Q19949645,36,Q19949645,Kimia Alizadeh,Iranian taekwondo athlete,https://en.wikipedia.org/wiki/Kimia_Alizadeh,swimfellow,
119,http://www.wikidata.org/entity/Q7050346,22,Q7050346,Seven of Nine,"fictional character on Star Trek: Voyager, portrayed by actress Jeri Ryan",https://en.wikipedia.org/wiki/Seven_of_Nine,swimfellow,
120,http://www.wikidata.org/entity/Q660051,27,Q660051,Dick Grayson,one of several fictional characters using the identity Robin,https://en.wikipedia.org/wiki/Dick_Grayson,swimfellow,
121,http://www.wikidata.org/entity/Q51333,22,Q51333,"Hugo ""Hurley"" Reyes",character from the American mystery fiction television series Lost,https://en.wikipedia.org/wiki/Hugo_%22Hurley%22_Reyes,swimfellow,
122,http://www.wikidata.org/entity/Q1503301,22,Q1503301,Hans Moleman,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Hans_Moleman,swimfellow,
123,http://www.wikidata.org/entity/Q156339,32,Q156339,Markus Merk,German football referee,https://en.wikipedia.org/wiki/Markus_Merk,swimfellow,
124,http://www.wikidata.org/entity/Q217533,63,Q217533,The Joker,fictional character throughout the DC Universe,https://en.wikipedia.org/wiki/Joker_(character),swimfellow,
125,http://www.wikidata.org/entity/Q446158,20,Q446158,Gail Russell,actress (1924-1961),https://en.wikipedia.org/wiki/Gail_Russell,swimfellow,
126,http://www.wikidata.org/entity/Q3785487,23,Q3785487,Hidetaka Kanazono,Japanese association football player,https://en.wikipedia.org/wiki/Hidetaka_Kanazono,swimfellow,
127,http://www.wikidata.org/entity/Q842104,36,Q842104,Grampa Simpson,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Grampa_Simpson,swimfellow,
128,http://www.wikidata.org/entity/Q720139,20,Q720139,Tobias Sippel,German Footballer,https://en.wikipedia.org/wiki/Tobias_Sippel,swimfellow,
129,http://www.wikidata.org/entity/Q3087653,20,Q3087653,Süleyman Paşa,Rumeli Fatihi,https://en.wikipedia.org/wiki/S%C3%BCleyman_Pasha_(son_of_Orhan),swimfellow,
130,http://www.wikidata.org/entity/Q2238454,21,Q2238454,Alexandre Goulart,Brazilian association football player,https://en.wikipedia.org/wiki/Alexandre_Goulart,swimfellow,
131,http://www.wikidata.org/entity/Q324251,28,Q324251,Vladimir of Bulgaria,Bulgarian ruler,https://en.wikipedia.org/wiki/Vladimir_of_Bulgaria,swimfellow,
132,http://www.wikidata.org/entity/Q1504526,20,Q1504526,Comic Book Guy,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Comic_Book_Guy,swimfellow,
133,http://www.wikidata.org/entity/Q39212,107,Q39212,John Steinbeck,American writer (1902–1968),https://en.wikipedia.org/wiki/John_Steinbeck,swimfellow,
134,http://www.wikidata.org/entity/Q358479,32,Q358479,Hervé Bazin,French writer (1911–1996),https://en.wikipedia.org/wiki/Herv%C3%A9_Bazin,swimfellow,
135,http://www.wikidata.org/entity/Q59826,26,Q59826,Miles Morales,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Miles_Morales,swimfellow,
136,http://www.wikidata.org/entity/Q826055,21,Q826055,Daniel Jackson,fictional character from the Stargate universe,https://en.wikipedia.org/wiki/Daniel_Jackson_(Stargate),swimfellow,
137,http://www.wikidata.org/entity/Q524129,22,Q524129,Goh Liu Ying,Malaysian badminton player,https://en.wikipedia.org/wiki/Goh_Liu_Ying,swimfellow,
138,http://www.wikidata.org/entity/Q206324,36,Q206324,Isildur,fictional character from J.R.R. Tolkien's legendarium,https://en.wikipedia.org/wiki/Isildur,swimfellow,
139,http://www.wikidata.org/entity/Q33120258,20,Q33120258,Chang Yani,Chinese diver,https://en.wikipedia.org/wiki/Chang_Yani,swimfellow,
140,http://www.wikidata.org/entity/Q20055659,28,Q20055659,Stormzy,English-Ghanaian rapper,https://en.wikipedia.org/wiki/Stormzy,swimfellow,
141,http://www.wikidata.org/entity/Q312542,37,Q312542,Marcelo H. del Pilar,"Filipino writer, lawyer, and journalist",https://en.wikipedia.org/wiki/Marcelo_H._del_Pilar,swimfellow,
142,http://www.wikidata.org/entity/Q753713,41,Q753713,Batgirl,name of several fictional characters appearing in comic books published by DC Comics,https://en.wikipedia.org/wiki/Batgirl,swimfellow,
143,http://www.wikidata.org/entity/Q1511163,23,Q1511163,Nelson Muntz,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Nelson_Muntz,swimfellow,
144,http://www.wikidata.org/entity/Q44478,47,Q44478,Ottmar Hitzfeld,German football player and manager,https://en.wikipedia.org/wiki/Ottmar_Hitzfeld,swimfellow,
145,http://www.wikidata.org/entity/Q79015,100,Q79015,Superman,superhero appearing in DC Comics publications,https://en.wikipedia.org/wiki/Superman,swimfellow,
146,http://www.wikidata.org/entity/Q117995,22,Q117995,Phyllis Logan,Scottish actress,https://en.wikipedia.org/wiki/Phyllis_Logan,swimfellow,
147,http://www.wikidata.org/entity/Q1402540,26,Q1402540,Mother Nature,personification of Earth's environment,https://en.wikipedia.org/wiki/Mother_Nature,swimfellow,
148,http://www.wikidata.org/entity/Q1767,39,Q1767,Kakashi Hatake,fictional character from Naruto,https://en.wikipedia.org/wiki/Kakashi_Hatake,swimfellow,
149,http://www.wikidata.org/entity/Q586362,24,Q586362,Ellery Queen,writer of detective fiction (joint pseudonym),https://en.wikipedia.org/wiki/Ellery_Queen,swimfellow,
150,http://www.wikidata.org/entity/Q1985548,24,Q1985548,Jigsaw,fictional character from the film series Saw,https://en.wikipedia.org/wiki/Jigsaw_(Saw_character),swimfellow,
151,http://www.wikidata.org/entity/Q57424,29,Q57424,Manuel Serifo Nhamadjo,Guinea-Bissauan politician (1958-2020),https://en.wikipedia.org/wiki/Manuel_Serifo_Nhamadjo,swimfellow,
152,http://www.wikidata.org/entity/Q922503,30,Q922503,Wagner Moura,Brazilian actor,https://en.wikipedia.org/wiki/Wagner_Moura,swimfellow,
153,http://www.wikidata.org/entity/Q2076759,31,Q2076759,Tyrion Lannister,character in A Song of Ice and Fire,https://en.wikipedia.org/wiki/Tyrion_Lannister,swimfellow,
154,http://www.wikidata.org/entity/Q13359613,22,Q13359613,George Weasley,fictional character of the Harry Potter series,https://en.wikipedia.org/wiki/George_Weasley,swimfellow,
155,http://www.wikidata.org/entity/Q467469,20,Q467469,Gudrid Thorbjarnardóttir,Icelandic explorer,https://en.wikipedia.org/wiki/Gudrid_Thorbjarnard%C3%B3ttir,swimfellow,
156,http://www.wikidata.org/entity/Q274171,22,Q274171,Eliška Krásnohorská,"Czech feminist author, editor (1847-1926)",https://en.wikipedia.org/wiki/Eli%C5%A1ka_Kr%C3%A1snohorsk%C3%A1,swimfellow,
157,http://www.wikidata.org/entity/Q943478,23,Q943478,Damat Ferid Pasha,Ottoman Grand Vizier (1853-1923),https://en.wikipedia.org/wiki/Damat_Ferid_Pasha,swimfellow,
158,http://www.wikidata.org/entity/Q713701,48,Q713701,Sirius Black,fictional character in J. K. Rowling's Harry Potter novels,https://en.wikipedia.org/wiki/Sirius_Black,swimfellow,
159,http://www.wikidata.org/entity/Q652022,23,Q652022,Master Chief,fictional character in the Halo video game series,https://en.wikipedia.org/wiki/Master_Chief_(Halo),swimfellow,
160,http://www.wikidata.org/entity/Q213820,45,Q213820,Henri Fayol,"French mining engineer and executive, developer a general theory of business administration Fayolism (1841-1925)",https://en.wikipedia.org/wiki/Henri_Fayol,swimfellow,
161,http://www.wikidata.org/entity/Q3899150,24,Q3899150,It,main antagonist of Stephen King's novel It,https://en.wikipedia.org/wiki/It_(character),swimfellow,
162,http://www.wikidata.org/entity/Q451880,28,Q451880,William Devane,American actor,https://en.wikipedia.org/wiki/William_Devane,swimfellow,
163,http://www.wikidata.org/entity/Q35703,75,Q35703,Gertrude B. Elion,American biochemist and pharmacologist (1918–1999),https://en.wikipedia.org/wiki/Gertrude_B._Elion,swimfellow,
